経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/cc/c0/3e/00_pc_ja.html,52349:スポーツ方法実習Ⅰ(A)(22) § 52350:体育実技（教職）(スポーツ方法実習Ⅰ　Ａ)(22),春セメスター,木2,OIC,増田 晶子,日本語,1
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/db/c0/3e/00_pc_ja.html,52359:スポーツ方法実習Ⅰ(C)(23) § 52360:体育実技（教職）（スポーツ方法実習Ⅰ　Ｃ）(23),春セメスター,木2,OIC,徳武 岳,日本語,1
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/00/b7/40/00_pc_ja.html,52483:（留）日本語Ⅶ（読解a）(O1) § 52484:（留）日本語Ⅲ　読解・語彙(O1),春セメスター,木2,OIC,楠田 瑛子,日本語,1
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/03/b7/40/00_pc_ja.html,52485:（留）日本語Ⅶ（読解a）(O2) § 52486:（留）日本語Ⅲ　読解・語彙(O2),春セメスター,木2,OIC,大治 道子,"日本語 

",1
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/7f/bf/3e/00_pc_ja.html,52208:メディアと現代文化(GW),春セメスター,木3,OIC,松山 浩士,日本語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/91/bf/3e/00_pc_ja.html,52214:歴史観の形成(GV),春セメスター,木3,OIC,桂島 宣弘,日本語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/a0/3d/41/00_pc_ja.html,53096:Cross-cultural Encounters 1 (GX) § 53097:Cross-cultural Encounters(GX),春セメスター,木3,OIC,村山 かなえ,日本語および英語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/b8/bf/3e/00_pc_ja.html,52231:科学技術と倫理(GV),春セメスター,木4,OIC,平尾 昌宏,日本語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/bb/bf/3e/00_pc_ja.html,52232:宗教と社会(GV),春セメスター,木4,OIC,上原 潔,日本語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/d2/c0/3e/00_pc_ja.html,52353:スポーツ方法実習Ⅰ(B)(22) § 52354:体育実技（教職）（スポーツ方法実習Ⅰ　Ｂ）(22),春セメスター,木4,OIC,徳武 岳,日本語,1
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/ac/3d/41/00_pc_ja.html,53104:Cross-cultural Encounters 2 (GW) § 53105:Basic Communication Skills(GW),春セメスター,木4,OIC,村山 かなえ,英語および日本語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/bd/c0/3e/00_pc_ja.html,52341:スポーツのサイエンス(GV) § 52342:体育講義（教職）(スポーツのサイエンス)(GV),春セメスター,木5,OIC,徳武 岳,日本語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/cd/bf/3e/00_pc_ja.html,52240:文学と社会(GV),春セメスター,金1,OIC,河野 有時,日本語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/e2/bf/3e/00_pc_ja.html,52247:観光学(GV),春セメスター,金1,OIC,山本 理佳,日本語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/18/b7/40/00_pc_ja.html,52499:（留）日本語Ⅶ（聴解口頭a）(O4) § 52500:（留）日本語Ⅴ　聴解・口頭表現(O4),春セメスター,金1,OIC,増井 奈穂美,日本語,1
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/1b/b7/40/00_pc_ja.html,52501:（留）日本語Ⅶ（聴解口頭a）(O5) § 52502:（留）日本語Ⅴ　聴解・口頭表現(O5),春セメスター,金1,OIC,大久保 加奈子,日本語,1
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/dc/bf/3e/00_pc_ja.html,52245:世界と日本の食文化(GV),春セメスター,金2,OIC,東四柳 祥子,日本語,2
