経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/d7/be/3e/00_pc_ja.html,30468:スポーツ方法実習Ⅱ(A)(5),秋セメスター,火2,BKC,池田 尚樹,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/f8/be/3e/00_pc_ja.html,30479:スポーツ方法実習Ⅱ(B)(4),秋セメスター,火2,BKC,平塚 和也,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/0a/bf/3e/00_pc_ja.html,30485:スポーツ方法実習Ⅱ(C)(4),秋セメスター,火2,BKC,井上 恵子,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/d3/b6/40/00_pc_ja.html,34726:（留）日本語Ⅶ（聴解口頭b）(G4) § 34727:（留）日本語Ⅵ　聴解・口頭表現(G4),秋セメスター,火2,BKC,北村 亜耶,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/d6/b6/40/00_pc_ja.html,34728:（留）日本語Ⅶ（聴解口頭b）(G5) § 34729:（留）日本語Ⅵ　聴解・口頭表現(G5),秋セメスター,火2,BKC,阪上 彩子,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/c3/ba/3e/00_pc_ja.html,10602:社会とキャリア(G1),秋セメスター,火3,BKC,西山 昭彦,日本語,2
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/19/bc/3e/00_pc_ja.html,30201:ピア・サポート論(G6),秋セメスター,火3,BKC,中島 英博,日本語,2
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/22/bc/3e/00_pc_ja.html,30205:ジェンダーとダイバーシティ (G2) § 30206:ジェンダー論(G2),秋セメスター,火3,BKC,島津 良子,日本語,2
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/3d/bc/3e/00_pc_ja.html,30215:日本国憲法(G5),秋セメスター,火3,BKC,上出 浩,日本語,2
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/11/be/3e/00_pc_ja.html,30401:社会と学ぶ課題解決 (G4),秋セメスター,火3,BKC,中川 洋子,日本語,2
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/d4/be/3e/00_pc_ja.html,30467:スポーツ方法実習Ⅱ(A)(4),秋セメスター,火3,BKC,平塚 和也,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/79/b6/40/00_pc_ja.html,34666:（留）日本語Ⅷ（アカデミック日本語b）(G2) § 34667:（留）日本語Ⅷ　文章表現(G2),秋セメスター,火3,BKC,阪上 彩子,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/37/bc/3e/00_pc_ja.html,30213:日本国憲法(G3),秋セメスター,火4,BKC,上出 浩,日本語,2
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/67/bc/3e/00_pc_ja.html,30234:現代平和論 (G1) § 30235:平和学入門(G1),秋セメスター,火4,BKC,中野 克彦、藤岡 惇,日本語,2
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/e9/be/3e/00_pc_ja.html,30474:スポーツ方法実習Ⅱ(A)(11),秋セメスター,火4,BKC,平塚 和也,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/85/b6/40/00_pc_ja.html,34674:（留）日本語Ⅷ（キャリア日本語b）(G2) § 34675:（留）日本語ⅩⅡ　口頭表現(G2),秋セメスター,火4,BKC,久米 朋子,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/55/bc/3e/00_pc_ja.html,30223:科学・技術と社会(G4),秋セメスター,火5,BKC,兵藤 友博,日本語,2
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/29/be/3e/00_pc_ja.html,30409:シチズンシップ・スタディーズ (G1) § 30410:シチズンシップ・スタディーズⅠ (G1),秋セメスター,火5,BKC,小辻 寿規,日本語,2
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/3a/bc/3e/00_pc_ja.html,30214:日本国憲法(G4),秋セメスター,水1,BKC,倉田 原志,日本語,2
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/cb/be/3e/00_pc_ja.html,30464:スポーツ方法実習Ⅱ(A)(1),秋セメスター,水1,BKC,池田 尚樹,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/88/b6/40/00_pc_ja.html,34676:（留）日本語Ⅷ（キャリア日本語b）(G3) § 34677:（留）日本語ⅩⅡ　口頭表現(G3),秋セメスター,水1,BKC,大池 森,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/bb/b6/40/00_pc_ja.html,34710:（留）日本語Ⅶ（読解b）(G6) § 34711:（留）日本語Ⅳ　読解・語彙(G6),秋セメスター,水1,BKC,玉尾 文代,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/be/b6/40/00_pc_ja.html,34712:（留）日本語Ⅶ（読解b）(G7) § 34713:（留）日本語Ⅳ　読解・語彙(G7),秋セメスター,水1,BKC,久米 朋子,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/c1/b6/40/00_pc_ja.html,34714:（留）日本語Ⅶ（読解b）(G8) § 34715:（留）日本語Ⅳ　読解・語彙(G8),秋セメスター,水1,BKC,岡本 絹子,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/6c/bd/3e/00_pc_ja.html,30330:中国の国家と社会(G3),秋セメスター,水2,BKC,磯部 淳史,日本語,2
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/26/be/3e/00_pc_ja.html,30408:現代社会のフィールドワーク(G1),秋セメスター,水2,BKC,小辻 寿規,日本語,2
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/ce/be/3e/00_pc_ja.html,30465:スポーツ方法実習Ⅱ(A)(2),秋セメスター,水2,BKC,池田 尚樹,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/dd/be/3e/00_pc_ja.html,30470:スポーツ方法実習Ⅱ(A)(7),秋セメスター,水2,BKC,佐藤 隆彦,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/e0/be/3e/00_pc_ja.html,30471:スポーツ方法実習Ⅱ(A)(8),秋セメスター,水2,BKC,岸本 康平,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/69/bd/3e/00_pc_ja.html,30329:中国の国家と社会(G2),秋セメスター,水3,BKC,大平 浩史,日本語,2
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/e3/be/3e/00_pc_ja.html,30472:スポーツ方法実習Ⅱ(A)(9),秋セメスター,水3,BKC,岸本 康平,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/fb/be/3e/00_pc_ja.html,30480:スポーツ方法実習Ⅱ(B)(5),秋セメスター,水3,BKC,小澤 悠,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/19/bf/3e/00_pc_ja.html,30490:スポーツ方法実習Ⅱ(D)(2),秋セメスター,水3,BKC,池田 尚樹,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/c4/b6/40/00_pc_ja.html,34716:（留）日本語Ⅶ（読解b）(G9) § 34717:（留）日本語Ⅳ　読解・語彙(G9),秋セメスター,水3,BKC,玉尾 文代,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/c7/b6/40/00_pc_ja.html,34718:（留）日本語Ⅶ（読解b）(10) § 34719:（留）日本語Ⅳ　読解・語彙(10),秋セメスター,水3,BKC,久米 朋子,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/20/be/3e/00_pc_ja.html,30406:地域参加学習入門(G3),秋セメスター,水4,BKC,山口 洋典,日本語,2
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/22/bf/3e/00_pc_ja.html,30493:スポーツ方法実習Ⅱ(D)(5),秋セメスター,水4,BKC,佐藤 隆彦,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/d9/b6/40/00_pc_ja.html,34730:（留）日本語Ⅶ（聴解口頭b）(G6) § 34731:（留）日本語Ⅵ　聴解・口頭表現(G6),秋セメスター,水4,BKC,玉尾 文代,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/dc/b6/40/00_pc_ja.html,34732:（留）日本語Ⅶ（聴解口頭b）(G7) § 34733:（留）日本語Ⅵ　聴解・口頭表現(G7),秋セメスター,水4,BKC,大池 森,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/df/b6/40/00_pc_ja.html,34734:（留）日本語Ⅶ（聴解口頭b）(G8) § 34735:（留）日本語Ⅵ　聴解・口頭表現(G8),秋セメスター,水4,BKC,久米 朋子,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/fe/be/3e/00_pc_ja.html,30481:スポーツ方法実習Ⅱ(B)(6),秋セメスター,木1,BKC,平塚 和也,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/2b/bf/3e/00_pc_ja.html,30496:スポーツ方法実習Ⅱ(D)(8),秋セメスター,木1,BKC,鳥取 伸彬,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/f5/be/3e/00_pc_ja.html,30478:スポーツ方法実習Ⅱ(B)(3),秋セメスター,木2,BKC,平塚 和也,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/31/bf/3e/00_pc_ja.html,30498:スポーツ方法実習Ⅱ(D)(10),秋セメスター,木3,BKC,永浜 明子,日本語,1
経済学部・理工学部・食マネジメント学部・情報理工学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/8e/b6/40/00_pc_ja.html,34680:（留）日本語Ⅶ（文章表現b）(G1) § 34681:（留）日本語Ⅱ　文法・文章表現(G1),秋セメスター,木3,BKC,玉尾 文代,日本語,1
